ID,business_id,city,state,postal_code,latitude,longitude,review_count,EthnicType,stars
5862,WX8cx6tfFcEn0cK4cIbWag,Las Vegas,NV,89109,36.122676,-115.168935,178,Mediterranean,4
5864,DL7V1_chkWkZtyG4_xNYfw,Phoenix,AZ,85003,33.4658005,-112.0829853,170,Asian Fusion,2.5
5866,EBnR5M6upBcHfMK4063_Sw,Las Vegas,NV,89103,36.1075559,-115.2257416,10,Italian,3
5869,PMOlf91mjpkWRiZa5hEr-A,Las Vegas,NV,89109,36.1065515,-115.1721097,89,American,3
5871,W-bfM3k64ZwUeBeKnpeSpA,Las Vegas,NV,89146,36.12693922,-115.2416391,19,Korean,2.5
5872,PmQqj0wAnraXPuPSZCzEZQ,Phoenix,AZ,85034,33.43493735,-112.0136194,72,Mexican,2.5
5873,jOMtqF2XnRgOZ2eOVLoxGA,Las Vegas,NV,89108,36.1887762,-115.1569527,21,Chinese,4.5
5876,AwmLDzqJ0aMGZTYYoZnxWg,Phoenix,AZ,85042,33.37854931,-112.0666978,73,Chinese,4
5878,S4PgRQ6tw7vyoTl5YynagA,Las Vegas,NV,89120,36.08590317,-115.1019211,6,Mexican,2
5879,lsMvf-DxBO3As2KgLHtbFw,Las Vegas,NV,89110,36.1683127,-115.0616545,78,American,3
5880,ehz2CHwwd6dQgSKYQ7l6JQ,Phoenix,AZ,85051,33.5519812,-112.1348276,6,Mexican,4
5883,zesysZuscMHxBl9uIQXIIw,Las Vegas,NV,89130,36.21678096,-115.212402,7,Mexican,2.5
5887,522GgMvOvzaKCEX6BfAtvg,Las Vegas,NV,89110,36.17617,-115.0630157,21,Mexican,4
5889,N5B7OBTyNGgwU_Y2fwNcyw,Phoenix,AZ,85004,33.45584284,-112.0735255,849,American,4
5895,NIOwzgujIXKVBEVNTQBXpg,Las Vegas,NV,89148,36.0765586,-115.2986392,639,Japanese,4.5
5897,TrN8HBHBL4-Tu7cXMDoopQ,Las Vegas,NV,89120,36.0856861,-115.1037793,188,Chinese,4
5898,Jl6_g-pZD5aQGg2y87myeQ,Las Vegas,NV,89120,36.07245446,-115.1013189,84,Hawaiian,3.5
5899,#NAME?,Las Vegas,NV,89109,36.1073485,-115.1765836,354,American,4
5902,awvm-GLlweg1HgjaR9ltRg,Las Vegas,NV,89032,36.2400444,-115.1945423,4,Mexican,3.5
5905,#NAME?,Phoenix,AZ,85050,33.675232,-111.9797029,340,Japanese,4
5906,yXeduTn7Q7BfNIS6SInpRg,Las Vegas,NV,89119,36.10060669,-115.133308,7,American,1.5
5908,d6m_X827VcM6ZV5C4yTiHw,Las Vegas,NV,89183,36.01088328,-115.1758683,45,American,4
5910,S6BixeT6xkktY3keKSyYrQ,Phoenix,AZ,85029,33.5814114,-112.1251663,82,Mexican,3
5911,591UZJIUNgPwxXRvQMIUkw,Phoenix,AZ,85042,33.3773179,-112.0298729,49,Mexican,3.5
5913,MsxXvGps1fjERgIQa0NtRw,Las Vegas,NV,89115,36.24015216,-115.0671976,6,American,2.5
5917,Po0QGzgwFrfnGJEi_akCjA,Las Vegas,NV,89102,36.125908,-115.197904,299,Asian Fusion,3
5918,f9sU31meK0bqAD7922sCog,Las Vegas,NV,89109,36.10819232,-115.1760135,990,Mediterranean,4
5919,1aYKH2ea5_dg0bLznqnvQA,Las Vegas,NV,89031,36.2608162,-115.1711298,3,Mexican,5
5921,ATGZLAWudXt5hQXQ1AVGDQ,Las Vegas,NV,89147,36.1156002,-115.3011418,111,American,3.5
5922,bymQ0lRnBar5scP4FERioQ,Las Vegas,NV,89123,36.027649,-115.1357535,44,American,4
5924,4EfiNcKSsafogIhAjwv0gg,Las Vegas,NV,89147,36.1003949,-115.3047985,142,Italian,4
5925,#NAME?,Las Vegas,NV,89101,36.16880181,-115.1398801,1355,Thai,4
5926,ZAqgv1gply0m_4fHAIffWA,Las Vegas,NV,89103,36.114539,-115.195684,115,Mexican,3
5929,mUVAMNN7BCQ9HGA9w_7C1g,Phoenix,AZ,85018,33.502758,-111.99565,406,American,4.5
5930,RnxOmwWVsJC87ztJPrHsig,Phoenix,AZ,85035,33.471981,-112.22132,32,Chinese,3.5
5933,n8Zqqhff-2cxzWt_nwhU2Q,Las Vegas,NV,89135,36.15119094,-115.3327669,954,American,3.5
5934,PJPO9AYkt__t4kSWdSWnfw,Las Vegas,NV,89135,36.15093307,-115.332768,290,American,3.5
5935,6VZ4T_BnTl8swN-g06ZVYg,Phoenix,AZ,85027,33.6554863,-112.0990368,4,Mexican,2
5937,bgXb5YYzQvHXmM8owZB4fQ,Las Vegas,NV,89135,36.15154652,-115.3326696,256,American,3.5
5942,kkdm8TM6qTaVnrz5XsG0hQ,Las Vegas,NV,89119,36.0996917,-115.1179542,230,Mediterranean,4.5
5945,QKw32mA440qR7iNQ_vQnyQ,Las Vegas,NV,89119,36.0811202,-115.1472153,241,Asian Fusion,2.5
5946,EfAqol3tWckyNrBMIooJmg,Las Vegas,NV,89109,36.13175404,-115.164273,256,Indian,3.5
5947,fQt4D34vcJNtEf8Q4zte3w,Las Vegas,NV,89109,36.121865,-115.169793,1383,Asian Fusion,3.5
5948,euxQLuOeFIfsZWj6PmHp7g,Phoenix,AZ,85040,33.3986064,-112.0725275,23,Italian,2
5949,2YBO1LEKIgyle0uX50u15Q,Las Vegas,NV,89103,36.11635402,-115.1928809,165,Chinese,3.5
5952,jCR-xC4NqoEajjmstqX8sA,Las Vegas,NV,89139,36.04191453,-115.1834365,277,American,4
5953,8chcaZIRlP4p5anpzUB3FQ,Las Vegas,NV,89147,36.12401186,-115.2794748,198,Hawaiian,3.5
5954,042IHd5KjHiMuBtGtugO_g,Phoenix,AZ,85028,33.58406254,-111.9797598,455,American,4
5956,d4bMBIhBELF_bhkT-Sig3Q,Las Vegas,NV,89129,36.2190199,-115.29619,54,American,3.5
5958,DkZuVzYuylBanEsWK7mNGw,Las Vegas,NV,89128,36.19476429,-115.2524842,622,Japanese,4.5
5961,cTZmf7B-4yciMc1WKiCVOA,Phoenix,AZ,85006,33.4588421,-112.0609975,761,American,4.5
5962,RztX0zV7ObHZD08SDUhI0Q,Phoenix,AZ,85022,33.640845,-112.0476105,401,Italian,4.5
5963,Edq3REDbBfss0WQu2Ta93w,Phoenix,AZ,85085,33.7150963,-112.1136988,116,American,3
5964,INuaxyGB7eE_6xMtYUersg,Phoenix,AZ,85018,33.4937828,-112.0126092,47,Mexican,4
5965,lOQPeguczAueJnLmDUTfGg,Las Vegas,NV,89103,36.1221978,-115.2089027,610,Mexican,4
5966,rhT_1TbKu_gsFL-WCUUujQ,Phoenix,AZ,85041,33.392438,-112.13576,19,Mexican,2.5
5967,jBs2HmEOkqCvdHNnw3N-og,Las Vegas,NV,89149,36.271428,-115.266543,283,American,3.5
5968,CVrySTnC86omXXAm0GJMyA,Phoenix,AZ,85006,33.4701508,-112.0474202,59,Mexican,4.5
5971,xAhB_i6-799TakpGqVplWw,Las Vegas,NV,89121,36.1165487,-115.0881146,20,Spanish,5
5973,AMM3qOH9DUQzJHm9Q3vHag,Phoenix,AZ,85018,33.4808316,-112.0069885,107,Chinese,3
5974,5gv6AqHXfi3gJV4fb432Vw,Las Vegas,NV,89103,36.1223454,-115.1905952,117,Italian,3.5
5975,L-_-9JNAb6UDyq7waykX2A,Phoenix,AZ,85031,33.495912,-112.1528036,159,Japanese,3.5
5976,urptNyjG4BdgDKeK59ow0Q,Las Vegas,NV,89149,36.2867883,-115.2860387,7,American,4.5
5978,TEaBolNAkOdRm2gvIYz4OQ,Phoenix,AZ,85042,33.3811211,-112.0736457,245,Mexican,3.5
5980,NLEe-RzDSU-5BN6xp_WWCw,Las Vegas,NV,89102,36.15880562,-115.1931095,672,American,4
5981,9u7knPXVCUOwnsz8sTTT_w,Phoenix,AZ,85021,33.5716831,-112.083561,48,Mexican,4.5
5983,1r9xmPVZqsiTNQr_FAcs8w,Phoenix,AZ,85014,33.5225975,-112.064992,78,American,4
5984,uWhBa1bH7hN1ZCNdxTa5mw,Las Vegas,NV,89149,36.2684007,-115.2956118,6,Indian,4.5
5985,I3STZd5iAvUL9MNLF_DUug,Phoenix,AZ,85034,33.43706842,-111.9991216,356,Mexican,3.5
5986,rbQOcy2n8dBPpm5ua3VU_Q,Las Vegas,NV,89123,36.0211384,-115.1191482,109,Asian Fusion,4.5
5987,QcV8KIPKbGRnWQPql55bKQ,Phoenix,AZ,85053,33.609811,-112.119194,80,Italian,2.5
5988,ZIdR-IopAtU5PH_mGtUAbw,Phoenix,AZ,85006,33.4512355,-112.0457562,9,Chinese,3
5989,buTa1akbH0pO_P10v99_eA,Las Vegas,NV,89102,36.12517306,-115.2052991,467,Korean,3.5
5991,Wg9272hxpu9IBTXMTB6EeQ,Las Vegas,NV,89113,36.06275709,-115.2524231,178,American,2.5
5993,km5aBHRss5ir_B0jvEErzQ,Las Vegas,NV,89119,36.0683599,-115.1779801,355,Mediterranean,2
5994,mvLdgkwBzqllHWHwS-ZZgQ,Las Vegas,NV,89147,36.1128803,-115.2786224,63,Greek,4.5
5997,SzzrUeJGnl_LQAJXMK8wQw,Las Vegas,NV,89139,36.0477111,-115.2435475,295,Japanese,3.5
5999,0mnnlFCploePlnEaddw63g,Las Vegas,NV,89130,36.2396728,-115.2259534,22,Italian,4
6001,JtvdUCawl-oIKXU9G06Log,Phoenix,AZ,85004,33.45854876,-112.0694322,63,American,3.5
6002,85o8XAZDoPmRqHFhdJLAGg,Phoenix,AZ,85037,33.4780159,-112.254559,223,Vietnamese,4.5
6006,zDZGCsPaiDqbLiE3_blJBw,Las Vegas,NV,89101,36.170055,-115.140844,31,Chinese,3
6008,_iEl9sCLsvXEFHUWPvgsAg,Phoenix,AZ,85004,33.44789103,-112.0738993,192,Mexican,4
6010,EZQESVzkOPs7LwCHVC3Szg,Las Vegas,NV,89109,36.12695897,-115.1672248,318,Japanese,4
6013,Vn-Xqc1qkF1Vh2Z-wHkBVw,Las Vegas,NV,89104,36.143775,-115.082142,20,American,4.5
6014,D74O-i-iEWo-e5BpwFMcUA,Las Vegas,NV,89117,36.12814257,-115.3145723,64,Mexican,3
6015,ZrXYLXcEcDvYYBErmafobg,Las Vegas,NV,89109,36.12837583,-115.1727339,184,American,4.5
6016,ZxfjACWhW25vklHpYDMWag,Las Vegas,NV,89108,36.18759918,-115.2253113,4,American,4
6020,VlMRR74NjdysPIfaUUSoBA,Las Vegas,NV,89101,36.16959416,-115.1428746,174,American,3
6025,ruWTngdiC68O9la27hvvHw,Las Vegas,NV,89119,36.0918639,-115.1751614,523,American,4
6027,eavP59x5DOpGwVFhxbG4Cg,Las Vegas,NV,89109,36.1245859,-115.1716132,275,Vietnamese,2.5
6028,suQugTjSMYMIrK5fAabC_Q,Las Vegas,NV,89119,36.1080746,-115.1363806,105,Mexican,3.5
6029,6SwdqYrQSASONmrgG4mBjA,Phoenix,AZ,85004,33.4558709,-112.0722832,66,American,4
6030,5iHctUjkQTGwEvOaBkwMRQ,Las Vegas,NV,89101,36.16723323,-115.1461412,68,American,4
6036,3X-jhrbCSMv5hfUS02xdHA,Phoenix,AZ,85048,33.3039011,-111.9784087,33,Mexican,3
6037,qGW6A2w5E0rfQV-0f5jrVQ,Las Vegas,NV,89109,36.1321285,-115.1644873,16,Indian,4.5
6040,P2GBKrx7dJg3xeGtuU2K-A,Phoenix,AZ,85016,33.5101676,-112.0449114,511,American,4
6044,wOk2b8zUHWylJOd6FtNsRw,Phoenix,AZ,85013,33.5167315,-112.0824552,200,Mexican,2.5
6046,ugIDAeQPfKs9GVBaPUSBkA,Las Vegas,NV,89101,36.17190923,-115.1150415,7,Japanese,4.5
6047,REJPrXEZly4PDQNmiMGI8Q,Las Vegas,NV,89129,36.21869717,-115.3139333,55,Mexican,3
6049,ARohEoxqg8TzA5gQfdGAZw,Las Vegas,NV,89109,36.12690347,-115.1689548,193,Japanese,4
6052,TfabYPasZ1oOMN6JLa-yvw,Las Vegas,NV,89169,36.121237,-115.151852,694,Indian,4
6053,lINk_EU_elY6iTrfUGcRqg,Las Vegas,NV,89032,36.238856,-115.180591,48,Mexican,2
6055,z7IEawyWhsdjc-7clTJWUQ,Las Vegas,NV,89121,36.100444,-115.10385,46,American,2.5
6056,PxTKXsdYqoFHWAG2amz0XQ,Phoenix,AZ,85004,33.4500711,-112.0734554,182,Italian,4
6057,1Dfx3zM-rW4n-31KeC8sJg,Phoenix,AZ,85016,33.4951993,-112.0285867,15,Mexican,3.5
6058,AUl6myFhTAbEqt0GMdKHiw,Las Vegas,NV,89118,36.0636453,-115.2520481,149,Mexican,3
6059,fx7HMO3eIoopvrteM-dtSw,Las Vegas,NV,89102,36.12761244,-115.1983187,3,Chinese,3
6062,atSfDP-SLY4GrvBlBPB31Q,Phoenix,AZ,85016,33.4797994,-112.0166115,31,Chinese,4
6063,JDwUNHYA_-FvxEMRvHniig,Phoenix,AZ,85034,33.4382789,-112.0178286,53,Mexican,2
6064,ABDFv4oIBA72UkNwVI_uBw,Phoenix,AZ,85012,33.4834128,-112.0753722,36,Mediterranean,4
6068,Jy40ercZIQaNcz2qV3qgow,Phoenix,AZ,85004,33.4521542,-112.0686202,177,Mexican,3
6072,sCewr7cA5ra7yd6jBfEe9A,Phoenix,AZ,85003,33.4660369,-112.0820064,26,Mexican,4.5
6075,sppmLnZKcbQ6cR2JIFL84g,Las Vegas,NV,89109,36.116249,-115.17207,21,Asian Fusion,1.5
6076,tFTzpmc1Z_KfG75uCm_c5A,Las Vegas,NV,89110,36.1663575,-115.0809709,4,Mexican,4.5
6077,dJp6YuFJRCVHtM7SuY_mMA,Las Vegas,NV,89102,36.1438684,-115.1614533,3,Thai,3.5
6079,gHq85iAANw1eIOVzkzRrpg,Las Vegas,NV,89113,36.0553004,-115.2437274,237,American,4.5
6081,tT5kEAq2DFTKqc6mJ9ptCg,Phoenix,AZ,85032,33.5983785,-112.0136419,5,Mediterranean,5
6082,PYoGpgAUDgT6OMxD_fe79g,Las Vegas,NV,89102,36.131529,-115.2077244,8,Asian Fusion,5
6083,6t98--hqg8suYkm_37re8w,Phoenix,AZ,85003,33.45874566,-112.0772054,125,Japanese,3.5
6085,Os1n1_idfw9vv9kwULGJnQ,Las Vegas,NV,89102,36.14403504,-115.1933892,737,Asian Fusion,4.5
6086,QKCu3cKjMAOOZI7tEfv0zg,Las Vegas,NV,89147,36.10050402,-115.3134441,54,Chinese,3.5
6087,fjvBTHjluJ_mo9BeHcHoBw,Phoenix,AZ,85085,33.71210576,-112.1113292,82,American,2.5
6088,zo4bIWOI9dDwHK5utgRF-A,Phoenix,AZ,85029,33.5814114,-112.1251663,32,Japanese,3
6090,CBb7z-MTbkzBvsUHBDqxEg,Las Vegas,NV,89101,36.1710445,-115.1430354,253,American,2.5
6092,tQifTiY-vutj8orxcMJKfQ,Las Vegas,NV,89101,36.1718195,-115.1423041,907,American,4
6099,Q7bAF6MrZ8wWfLsxaPl2Yw,Phoenix,AZ,85019,33.48189,-112.151272,139,Mexican,4.5
6100,fZVkbNNWjMxuWzNi4Uvufg,Phoenix,AZ,85029,33.6095285,-112.1342354,122,American,4
6101,Vjzg0VOQsBWw1TA3iLol-A,Las Vegas,NV,89109,36.108848,-115.172149,3,Chinese,2.5
6102,etid3CozFvEOFcvDwHXsDw,Las Vegas,NV,89109,36.110867,-115.177622,280,American,4
6104,YDM2mRIX5vB3feGiKhFk6Q,Las Vegas,NV,89101,36.1636547,-115.151621,7,Hawaiian,4
6105,sKHDoLqDj99UuAP8ljSaTw,Phoenix,AZ,85048,33.30478224,-111.9776567,47,Mexican,3.5
6106,urkODQ1jX0qQzgbqsQjWVQ,Phoenix,AZ,85018,33.510484,-111.986166,431,American,4
6107,AN9sX6Dh8-QAoJssdyno8A,Phoenix,AZ,85004,33.44874143,-112.0723966,244,Italian,4.5
6108,HD4JDFoc_htq5VYESJT8gw,Las Vegas,NV,89117,36.1253148,-115.2463595,115,American,3.5
6109,096iGHoQ-UImxUExuyqlZA,Las Vegas,NV,89130,36.2432844,-115.2352182,13,Hawaiian,5
6111,NDnRT8QPfDUq35fyhvOvCw,Phoenix,AZ,85007,33.4362289,-112.0981903,7,American,4
6113,KaGZE0_o1EmmSN4Fo_cpUw,Las Vegas,NV,89119,36.09541517,-115.1749703,225,American,3
6119,cLeH08WoBoozrRco89i9Nw,Phoenix,AZ,85029,33.583182,-112.1088552,3,American,4.5
6121,1CR2ddUcjYYwRd5JLtiRrw,Las Vegas,NV,89109,36.104192,-115.172249,519,American,3.5
6123,GMBvBDKgOT51xDTpGVphBw,Las Vegas,NV,89109,36.1314849,-115.1644624,124,Indian,3
6124,fp1AV66Uq9mo_9ZhZIIpcQ,Las Vegas,NV,89148,36.07096924,-115.2984466,23,Italian,2
6125,ZsKWULhwwB61RHzCrb1i9A,Las Vegas,NV,89119,36.0838389,-115.148385,32,Mexican,2.5
6126,VzUo-RURV3VnfNItAYM8yg,Las Vegas,NV,89118,36.087483,-115.243782,247,Asian Fusion,4
6127,nHQtk-oJVNvVpvfFslv9Ug,Las Vegas,NV,89102,36.1561804,-115.2061979,40,American,3
6129,aiPRMFEM-DCMb-0J4D14mg,Phoenix,AZ,85016,33.5230428,-112.0266572,53,American,3.5
6130,jlcnzJ_0Sr2w3l7Z9HaVow,Phoenix,AZ,85042,33.3773472,-111.9975113,187,Chinese,3
6131,KsvJoqJ4aRqv0XYoNdbXXw,Phoenix,AZ,85035,33.4720551,-112.2370041,8,Mexican,3
6132,WKrCvD-CoDZnCj3nsMCrRw,Las Vegas,NV,89123,36.013564,-115.15086,54,American,3.5
6133,daqYMX3Y4QR8xl-BUlYBPw,Phoenix,AZ,85008,33.4654115,-112.0263346,76,Mexican,4
6136,drIFrAyZnyismS1ArZlmAg,Phoenix,AZ,85018,33.4949347,-112.0113581,225,Vietnamese,4
6137,9vXJXydGeJHLdhRohfd59w,Phoenix,AZ,85014,33.50904135,-112.048303,212,Asian Fusion,3.5
6138,Rxz2YpeLr9Ek54Lt5z6h0A,Las Vegas,NV,89122,36.1070957,-115.0591787,75,American,3.5
6140,5cXym2kMtJgKeaxdF2SrJA,Phoenix,AZ,85051,33.579445,-112.122349,78,American,3.5
6141,BdzJQypceJ5Bam2P7egoiw,Las Vegas,NV,89146,36.1481287,-115.2426539,113,Asian Fusion,4
6144,9UZbY3FxhpNZ8sVWcYON6A,Las Vegas,NV,89121,36.09867707,-115.1186782,113,American,3
6146,upgjUq616Yz1IvAvysDLWA,Las Vegas,NV,89121,36.09888423,-115.1163826,164,American,4
6147,E2inSSpEOeOnC1reFPC2-w,Las Vegas,NV,89146,36.1269027,-115.2411278,13,Vietnamese,4.5
6148,_8c3Ky90nE50rN4Mb_Sxtw,Phoenix,AZ,85004,33.453806,-112.0719128,61,Asian Fusion,3.5
6151,e-9f6vasnWh3z0uOq287Aw,Phoenix,AZ,85006,33.4794961,-112.0469586,12,Italian,2
6152,tJ9-u9MfpVbX4X2miIJ71w,Las Vegas,NV,89135,36.1248839,-115.3250841,145,Japanese,4
6153,fcWkZgmzRsm3H4egzSrV_A,Las Vegas,NV,89103,36.11744198,-115.1891821,477,Chinese,3.5
6155,uiHyP1uOAzOPkOmnWhnW0A,Las Vegas,NV,89141,35.999183,-115.204305,97,Mexican,3
6157,fAo-3jt3oD69nwnr5M6FLQ,Las Vegas,NV,89109,36.1265953,-115.1653652,231,Chinese,3.5
6159,mIzlYJ0n8cXIHs1JiPN8kg,Las Vegas,NV,89102,36.1263735,-115.1981158,125,Japanese,4.5
6166,zsNEni7cr4lRnjd4AcO4kA,Phoenix,AZ,85022,33.603506,-112.036383,26,Mexican,4
6167,SycXTaA4MeJZuDK4Y1owDQ,Las Vegas,NV,89135,36.16003558,-115.3314544,248,American,3.5
6168,llQfDCKPXBW1-hSb_qUC-g,Phoenix,AZ,85053,33.638853,-112.123114,334,Indian,4
6171,zrTGcb83AsfyVTMrsCa65A,Phoenix,AZ,85004,33.44480198,-112.0721177,512,American,3.5
6172,NgDyxaeItFSInv7J5paGLQ,Phoenix,AZ,85004,33.4485961,-112.0721686,464,American,4.5
6173,r-wz3rmeNGLBMOqtfXnxog,Las Vegas,NV,89130,36.2472804,-115.2089199,125,Italian,4.5
6174,JcFyuyo0Rt6gDiVZ9yJ3VQ,Las Vegas,NV,89135,36.15933469,-115.3515271,405,American,4
6175,_RiwESa2w64ls6y_5tE4CA,Las Vegas,NV,89147,36.1141241,-115.3087109,161,Asian Fusion,4.5
6181,AWJhMTYsIYzCIYAIUA-waA,Phoenix,AZ,85050,33.6758979,-111.9747074,122,Italian,2.5
6182,ygaOvp0PLBYaYeN9cZAlGg,Las Vegas,NV,89146,36.1265291,-115.2132639,709,Vietnamese,4.5
6185,G3dMzC98ZiTdPGpynfCJTg,Phoenix,AZ,85339,33.37934618,-112.1819445,13,American,3
6186,QTF2Vgd_I1uuS5398qdkQQ,Phoenix,AZ,85034,33.4359431,-112.011026,13,American,3
6187,Ozf92eEJSwwb3LbO50cvag,Phoenix,AZ,85085,33.7973173,-112.1175076,95,Asian Fusion,3.5
6192,8a4ScB2OYz8uVtp1PWP5jg,Phoenix,AZ,85053,33.63902651,-112.149847,22,Mexican,3
6193,N5CL5HLS6lyltw-OjjBrOw,Las Vegas,NV,89145,36.16360501,-115.2893741,322,Mexican,3.5
6194,WRQ-9LluyivReFiQZFUujw,Las Vegas,NV,89117,36.1470835,-115.2982993,749,Asian Fusion,4.5
6195,x8_NelKV1JY5S5bN7mWJuQ,Phoenix,AZ,85016,33.5232267,-112.0232519,174,American,3.5
6197,2iLeiQ4OCJVwfodR9egMag,Phoenix,AZ,85003,33.4474844,-112.0746303,207,American,3.5
6199,l-Cu_WkJt5R1v71ecYeqsA,Phoenix,AZ,85016,33.5230428,-112.0266572,195,American,3.5
6201,J5ylw6DXGmQ6hM06Ne3XHw,Las Vegas,NV,89102,36.1439891,-115.1976095,73,American,4
6202,klsBtNP-vlO3QlfPbAtTzQ,Las Vegas,NV,89129,36.2384851,-115.248178,61,American,3
6203,Rgmy8WQEaBMCd4BMdl0SIQ,Las Vegas,NV,89110,36.1809595,-115.0798046,5,Spanish,2
6204,nebRKfau_9iTxRDR6WGj9A,Las Vegas,NV,89102,36.1267512,-115.1977733,50,Italian,3
6210,1DP5vHxJzCDbgawv0WC3yA,Las Vegas,NV,89109,36.10978763,-115.1767297,739,American,4
6211,5A9XLq-oNiua4fVrsRCaXg,Las Vegas,NV,89109,36.1272241,-115.1715512,5,Chinese,2.5
6212,NaZVUOzqk5b-l0mlki-9Og,Las Vegas,NV,89148,36.06896829,-115.2986838,180,Thai,3.5
6213,E-pUHcZaIzFQbnWnGHcC7w,Las Vegas,NV,89122,36.099863,-115.061928,32,American,3
6217,nLGgJBtMfGv7_juXipXheA,Phoenix,AZ,85027,33.6782379,-112.1012912,10,American,5
6220,sCGN3Wfhhrzika8FadZ3QA,Phoenix,AZ,85027,33.6702654,-112.1181065,12,Italian,2.5
6222,HojKatUfX4UHWaPqtl63NQ,Las Vegas,NV,89119,36.092821,-115.176927,146,French,4
6223,tfERf8uk_WKIyY3Us1BThA,Phoenix,AZ,85043,33.45201898,-112.2205782,24,Mexican,4
6225,zbVJRIXEU0LVGWpU1Wb--A,Las Vegas,NV,89149,36.2954077,-115.2893018,35,American,3.5
6226,nYpxA8exNB1VPuM7XYS7fg,Phoenix,AZ,85007,33.4510736,-112.0985304,149,Mexican,4.5
6231,DbEszO3wk1xVmN3pCPob2g,Las Vegas,NV,89145,36.159706,-115.245078,873,American,4.5
6236,jLTJw1Gm9Q9KG-iS2PWkpA,Las Vegas,NV,89121,36.1152733,-115.1122756,50,Mediterranean,4.5
6237,xM37qm9Wbc-hOAS7-Xse7g,Las Vegas,NV,89183,36.01411,-115.13497,164,Japanese,4.5
6242,pSQFynH1VxkfSmehRXlZWw,Phoenix,AZ,85004,33.4491602,-112.0656345,2035,Italian,4
6243,46UHF46E1z-W2dOmhv-Fng,Las Vegas,NV,89145,36.1651692,-115.244802,39,American,2.5
6244,5WtKBzHv1mL2-w1wcz3kpw,Phoenix,AZ,85024,33.6711382,-112.0315471,58,Mexican,3
6245,LnmLxydUEdLOuPTIUhurzQ,Phoenix,AZ,85053,33.6400175,-112.1313522,9,American,3
6248,JBrBsKpw0bbXK5nlrXVOYQ,Phoenix,AZ,85029,33.59864811,-112.1203737,315,Italian,4
6249,Q_jyWN0oQPaAWO5PYC-8PA,Phoenix,AZ,85031,33.4953175,-112.1684381,32,American,3
6250,dMnaB67cC4AIWtQvnbYjTQ,Phoenix,AZ,85034,33.43591807,-112.0135868,3,American,1.5
6258,D3dAx-QW_uuClz4MambeHA,Phoenix,AZ,85018,33.50231263,-111.9957522,783,American,4
6260,Rpdq7PHGvpSWQcYwuHlgUA,Phoenix,AZ,85048,33.304636,-111.997281,10,Mexican,3.5
6262,DX690eOaqO7CK2Qr6__rMQ,Las Vegas,NV,89104,36.1600359,-115.0782046,5,Mexican,4.5
6264,T6mV9V8sfyW3Wj5tsKgabw,Las Vegas,NV,89102,36.129543,-115.2074652,24,Mexican,3
6266,Ch3HkwQYv1YKw_FO06vBWA,Las Vegas,NV,89169,36.113548,-115.1538906,230,Asian Fusion,3.5
6267,X6DR-xr0rQKnxl9jeZWFzw,Las Vegas,NV,89121,36.1337103,-115.0850568,83,American,3
6270,ytk8XVFegCSdSBXLDZutpw,Las Vegas,NV,89118,36.0844749,-115.2412756,331,Asian Fusion,3.5
6273,po0p6NIro0cDrmKkcyPy0w,Las Vegas,NV,89113,36.0605553,-115.2417218,331,Hawaiian,4.5
6278,VSX3ixrqQFwwGBUf15s0EQ,Phoenix,AZ,85016,33.50757235,-112.0375021,438,American,4.5
6280,Y26ixQb6rpJzdky0WdTjrA,Phoenix,AZ,85035,33.4655233,-112.1679406,15,American,2
6281,2xMKHQP1TVGB-_62gDOzDg,Phoenix,AZ,85008,33.4796892,-112.0297946,68,Mexican,3.5
6283,9UVkAmyodpaSBm49DBKFNw,Las Vegas,NV,89149,36.264618,-115.257566,276,Asian Fusion,4.5
6284,IEZRcxLrnMkc7W3q1i7d9g,Phoenix,AZ,85031,33.495432,-112.185569,38,Mexican,3
6285,UcIrRf2mWgqqlg-HNoDl0A,Las Vegas,NV,89149,36.28967613,-115.285824,211,Chinese,3
6286,NhGkSF9UB3hiDKUY9roHBg,Phoenix,AZ,85027,33.6841926,-112.106901,56,Mexican,3.5
6288,9d7N-I00hu-VkXFry4Da-g,Phoenix,AZ,85016,33.4953008,-112.0207982,95,Mexican,3.5
6289,ssksLNNDZZfh_ydI78kDfg,Las Vegas,NV,89146,36.1262439,-115.2192607,70,Chinese,3
6290,7rdenapLKDEKdb9e5rlbDA,Phoenix,AZ,85031,33.4804804,-112.1529177,12,American,3.5
6292,-2isRNVb6PDuBagELL5EBw,Phoenix,AZ,85029,33.58171309,-112.1359008,20,Mexican,3
6293,#NAME?,Phoenix,AZ,85009,33.45128938,-112.1185396,3,Mexican,5
6294,TfS_zwQtyjiQU-psh2dISg,Phoenix,AZ,85012,33.5095029,-112.0727393,20,Mexican,4
6295,kosTPb88O4Q0XGbVbEOGCA,Las Vegas,NV,89146,36.14505306,-115.2328381,196,Thai,4
6297,y8d90Pt16Nip-B5UXWBP-w,Las Vegas,NV,89135,36.15679595,-115.3343868,803,Asian Fusion,4
6299,AbadN65irz8uSL8z6fkoBg,Las Vegas,NV,89146,36.1259475,-115.2188254,88,Chinese,3
6300,qwt9fL28iSpaWyF5pgNd8w,Phoenix,AZ,85054,33.6581639,-111.9305186,29,Asian Fusion,2
6304,jMPPJmQBBa3iRuWbYbj1Gg,Phoenix,AZ,85015,33.5098535,-112.1033345,21,American,4
